,median,mean,std,min,max
Bin_436,5.3966844e-05,7.276523e-05,7.811456e-05,0.0,0.0003433513
Bin_437,-2.094132e-05,-3.8368522e-05,5.60662e-05,-0.0003025267,6.997611e-06
Bin_438,6.270079e-06,1.6088488e-05,3.0019995e-05,-6.398237e-05,0.00012033979
Bin_439,-3.3982753e-05,-4.695776e-05,4.819075e-05,-0.00022115766,-0.0
Bin_440,-3.8167607e-05,-7.754249e-05,0.00022389038,-0.0019066081,-0.0
Bin_441,1.6331938e-05,2.5400199e-05,4.0275303e-05,-7.042375e-05,0.00018936282
Bin_442,0.0,9.149603e-06,2.9752742e-05,-5.049595e-05,0.0001384519
Bin_443,8.098141e-06,2.072896e-05,4.4463482e-05,-5.80987e-05,0.00022254868
Bin_444,-5.683834e-06,-1.39738095e-05,2.8354087e-05,-0.00013266843,5.4670832e-05
Bin_445,3.5316698e-05,5.8491336e-05,6.689641e-05,-6.444003e-05,0.00027397225
Bin_446,2.9130555e-05,4.649255e-05,5.743471e-05,0.0,0.000303678
Bin_447,-3.5118013e-05,-5.1235387e-05,5.544705e-05,-0.0002316791,8.951575e-06
Bin_448,3.5175544e-05,5.6434637e-05,7.7719786e-05,-1.4920846e-05,0.00051839295
Bin_449,-2.1508336e-06,-9.628407e-06,3.055965e-05,-0.00015640182,5.8565052e-05
Bin_450,9.868016e-06,2.1077116e-05,3.376891e-05,-1.2720641e-05,0.00022546024
Bin_451,3.3524557e-05,4.2718577e-05,4.5941895e-05,0.0,0.00020830658
Bin_452,1.8369367e-06,1.0927642e-05,5.1186165e-05,-0.00017931641,0.00029415227
Bin_453,-2.4730358e-05,-3.567867e-05,4.10975e-05,-0.0001881401,-0.0
Bin_454,2.7714977e-05,3.6317386e-05,3.996137e-05,0.0,0.00018017147
Bin_455,-2.5124647e-05,-4.124878e-05,4.8552825e-05,-0.00027558507,-0.0
Bin_456,6.35892e-07,7.4142245e-06,1.658828e-05,-3.342625e-05,6.7600886e-05
Bin_457,-2.1349942e-05,-4.087527e-05,5.667545e-05,-0.00035242355,-0.0
Bin_458,-1.4678335e-05,-2.7081476e-05,4.1846353e-05,-0.00026090958,6.9637745e-06
Bin_459,-4.2011e-06,-1.8579014e-05,3.0817948e-05,-0.000129272,4.632141e-05
Bin_460,-3.3903878e-05,-4.9370334e-05,5.4291988e-05,-0.00021431978,-0.0
Bin_461,4.9524825e-08,7.833718e-06,2.82021e-05,-5.8979473e-05,0.0001386685
Bin_462,-2.2824377e-05,-3.190252e-05,3.9749368e-05,-0.00018471475,1.6466785e-05
Bin_463,-3.4640536e-05,-4.8694183e-05,5.8012483e-05,-0.00027377644,6.5867766e-06
Bin_464,8.837659e-05,0.00011675044,0.00012491619,0.0,0.00067684153
Bin_465,3.02617e-05,4.1495525e-05,4.4061246e-05,0.0,0.00016558927
Bin_466,-3.8546405e-06,-2.1945214e-05,4.917488e-05,-0.00023677705,5.550812e-05
Bin_467,1.438531e-05,3.6661837e-05,7.462602e-05,-2.0373072e-05,0.0005861114
Bin_468,-4.887046e-07,-4.879214e-06,1.6892574e-05,-5.7163958e-05,4.0294955e-05
