,Ovary-AdenoCA,CNS-PiloAstro,Liver-HCC,Panc-Endocrine,Kidney-RCC,Prost-AdenoCA,Thy-AdenoCA,ColoRect-AdenoCA,Lymph-BNHL,Uterus-AdenoCA,Breast-AdenoCA,Lung-AdenoCA,Panc-AdenoCA,Eso-AdenoCA,Head-SCC,CNS-Medullo,CNS-GBM,Skin-Melanoma,Lymph-CLL,Kidney-ChRCC,Stomach-AdenoCA,Lung-SCC,Bone-Osteosarc,Myeloid-MPN
Bin_1175,0.17142857142857143,0.0,0.01818181818181818,0.0,0.02702702702702703,0.021505376344086023,0.05555555555555555,0.0,0.1220472440944882,0.0,0.19186046511627908,0.0,0.05813953488372093,0.0,0.45454545454545453,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_1176,0.04285714285714286,0.0,0.03636363636363636,0.0091324200913242,0.013513513513513514,0.010752688172043012,0.4444444444444444,0.0,0.08661417322834646,0.0,0.7209302325581395,0.0,0.1511627906976744,0.024096385542168676,0.2727272727272727,0.2916666666666667,0.2736842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_1177,0.14285714285714285,0.0,0.0,0.0776255707762557,0.0,0.010752688172043012,0.3333333333333333,0.0,0.0,0.04504504504504504,0.5058139534883721,0.0,0.11627906976744186,0.0,0.09090909090909091,0.125,0.14736842105263157,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.0
Bin_1178,0.15714285714285714,0.16,0.01818181818181818,0.4748858447488584,0.06756756756756757,0.03225806451612903,0.4444444444444444,0.0,0.2637795275590551,0.07207207207207207,0.436046511627907,0.0,0.046511627906976744,0.08433734939759036,0.09090909090909091,0.2916666666666667,0.24210526315789474,0.0,0.0,0.0,0.0,0.0,0.03614457831325301,0.0
Bin_1179,0.3,0.02,0.05454545454545454,0.0730593607305936,0.12162162162162163,0.03225806451612903,0.4444444444444444,0.0,0.1377952755905512,0.018018018018018018,0.3313953488372093,0.0,0.10465116279069768,0.0,0.2727272727272727,0.375,0.07368421052631578,0.02127659574468085,0.0,0.0,0.0,0.0,0.012048192771084338,0.0
Bin_1180,0.22857142857142856,0.02,0.03636363636363636,0.1917808219178082,0.0,0.043010752688172046,0.0,0.0,0.1220472440944882,0.036036036036036036,0.37209302325581395,0.0,0.05813953488372093,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_1181,0.2571428571428571,0.12,0.03636363636363636,0.2648401826484018,0.04054054054054054,0.043010752688172046,0.2222222222222222,0.0,0.07874015748031496,0.04504504504504504,0.5465116279069767,0.0,0.12790697674418605,0.0,0.36363636363636365,0.125,0.12631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_1182,0.2714285714285714,0.12,0.05454545454545454,0.2465753424657534,0.013513513513513514,0.021505376344086023,0.4444444444444444,0.0,0.16141732283464566,0.036036036036036036,0.622093023255814,0.0,0.12790697674418605,0.0,0.45454545454545453,0.3333333333333333,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_1183,0.0,0.0,0.0,0.2146118721461187,0.02702702702702703,0.043010752688172046,0.2777777777777778,0.0,0.047244094488188976,0.018018018018018018,0.011627906976744186,0.0,0.0,0.0,0.09090909090909091,0.20833333333333334,0.2,0.02127659574468085,0.0,0.0,0.0,0.0,0.024096385542168676,0.0
Bin_1184,0.014285714285714285,0.0,0.0,0.1506849315068493,0.0,0.010752688172043012,0.16666666666666666,0.0,0.03543307086614173,0.04504504504504504,0.03488372093023256,0.0,0.046511627906976744,0.0,0.09090909090909091,0.0,0.07368421052631578,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_1185,0.2714285714285714,0.0,0.01818181818181818,0.1780821917808219,0.013513513513513514,0.0,0.3333333333333333,0.0,0.2559055118110236,0.036036036036036036,0.7848837209302325,0.0,0.12790697674418605,0.0,0.0,0.041666666666666664,0.12631578947368421,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,0.0
Bin_1186,0.02857142857142857,0.08,0.03636363636363636,0.4200913242009132,0.0945945945945946,0.03225806451612903,0.2222222222222222,0.0,0.24015748031496062,0.08108108108108109,0.0,0.0,0.0,0.03614457831325301,0.09090909090909091,0.041666666666666664,0.12631578947368421,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,0.0
Bin_1187,0.2571428571428571,0.1,0.05454545454545454,0.4840182648401826,0.013513513513513514,0.010752688172043012,0.4444444444444444,0.0,0.2125984251968504,0.02702702702702703,0.7790697674418605,0.0,0.1511627906976744,0.024096385542168676,0.36363636363636365,0.3333333333333333,0.12631578947368421,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0
Bin_1188,0.35714285714285715,0.12,0.09090909090909091,0.2465753424657534,0.04054054054054054,0.021505376344086023,0.3888888888888889,0.0,0.23228346456692914,0.018018018018018018,0.8023255813953488,0.0,0.1511627906976744,0.0,0.2727272727272727,0.25,0.07368421052631578,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0
Bin_1189,0.24285714285714285,0.0,0.0,0.0730593607305936,0.0,0.021505376344086023,0.2777777777777778,0.0,0.0,0.018018018018018018,0.6511627906976745,0.0,0.13953488372093023,0.0,0.09090909090909091,0.08333333333333333,0.09473684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_1190,0.2714285714285714,0.08,0.03636363636363636,0.4520547945205479,0.0,0.03225806451612903,0.4444444444444444,0.0,0.18110236220472442,0.009009009009009009,0.6627906976744186,0.0,0.12790697674418605,0.024096385542168676,0.18181818181818182,0.125,0.22105263157894736,0.0,0.0,0.0,0.0,0.0,0.04819277108433735,0.0
Bin_1191,0.15714285714285714,0.0,0.0,0.2237442922374429,0.013513513513513514,0.010752688172043012,0.3888888888888889,0.0,0.12992125984251968,0.018018018018018018,0.6046511627906976,0.0,0.13953488372093023,0.0,0.36363636363636365,0.125,0.17894736842105263,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0
Bin_1192,0.014285714285714285,0.0,0.01818181818181818,0.0821917808219178,0.0,0.03225806451612903,0.2222222222222222,0.0,0.10236220472440945,0.018018018018018018,0.005813953488372093,0.0,0.0,0.14457831325301204,0.0,0.041666666666666664,0.3263157894736842,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0
Bin_1193,0.2857142857142857,0.12,0.07272727272727272,0.0867579908675799,0.02702702702702703,0.021505376344086023,0.0,0.0,0.2047244094488189,0.036036036036036036,0.0872093023255814,0.0,0.011627906976744186,0.0,0.2727272727272727,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_1194,0.014285714285714285,0.0,0.0,0.0228310502283105,0.0,0.021505376344086023,0.1111111111111111,0.0,0.011811023622047244,0.009009009009009009,0.029069767441860465,0.0,0.011627906976744186,0.0,0.09090909090909091,0.0,0.1368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_1195,0.34285714285714286,0.14,0.05454545454545454,0.0273972602739726,0.0,0.03225806451612903,0.0,0.0,0.07086614173228346,0.018018018018018018,0.5755813953488372,0.0,0.1511627906976744,0.0,0.2727272727272727,0.125,0.05263157894736842,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0
Bin_1196,0.2571428571428571,0.0,0.0,0.2146118721461187,0.0,0.010752688172043012,0.0,0.0,0.003937007874015748,0.06306306306306306,0.3081395348837209,0.0,0.08139534883720931,0.0,0.36363636363636365,0.0,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_1197,0.014285714285714285,0.04,0.05454545454545454,0.1232876712328767,0.013513513513513514,0.053763440860215055,0.2777777777777778,0.0,0.027559055118110236,0.018018018018018018,0.2441860465116279,0.0,0.08139534883720931,0.012048192771084338,0.2727272727272727,0.25,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_1198,0.15714285714285714,0.02,0.0,0.0547945205479452,0.0,0.021505376344086023,0.3888888888888889,0.0,0.0,0.04504504504504504,0.5872093023255814,0.0,0.13953488372093023,0.012048192771084338,0.2727272727272727,0.0,0.14736842105263157,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_1199,0.15714285714285714,0.0,0.0,0.0410958904109589,0.013513513513513514,0.0,0.16666666666666666,0.0,0.08267716535433071,0.0,0.4476744186046512,0.0,0.12790697674418605,0.012048192771084338,0.18181818181818182,0.25,0.031578947368421054,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_1200,0.15714285714285714,0.02,0.0,0.0593607305936073,0.0,0.03225806451612903,0.05555555555555555,0.0,0.0,0.04504504504504504,0.18604651162790697,0.0,0.0,0.0,0.2727272727272727,0.041666666666666664,0.07368421052631578,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0
Bin_1201,0.11428571428571428,0.0,0.0,0.1735159817351598,0.0,0.021505376344086023,0.3888888888888889,0.0,0.023622047244094488,0.05405405405405406,0.4011627906976744,0.0,0.12790697674418605,0.0,0.2727272727272727,0.3333333333333333,0.14736842105263157,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_1202,0.02857142857142857,0.06,0.12727272727272726,0.136986301369863,0.0945945945945946,0.021505376344086023,0.2222222222222222,0.0,0.23228346456692914,0.02702702702702703,0.046511627906976744,0.0,0.023255813953488372,0.04819277108433735,0.36363636363636365,0.20833333333333334,0.14736842105263157,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_1203,0.02857142857142857,0.0,0.0,0.2009132420091324,0.0,0.0,0.5,0.0,0.0,0.0,0.20348837209302326,0.0,0.046511627906976744,0.012048192771084338,0.0,0.0,0.18947368421052632,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,0.0
Bin_1204,0.21428571428571427,0.04,0.0,0.2876712328767123,0.0,0.0,0.4444444444444444,0.0,0.10236220472440945,0.11711711711711711,0.27325581395348836,0.0,0.11627906976744186,0.012048192771084338,0.18181818181818182,0.25,0.30526315789473685,0.02127659574468085,0.0,0.0,0.0,0.0,0.024096385542168676,0.0
Bin_1205,0.15714285714285714,0.04,0.05454545454545454,0.3150684931506849,0.05405405405405406,0.010752688172043012,0.4444444444444444,0.0,0.1889763779527559,0.04504504504504504,0.3546511627906977,0.0,0.05813953488372093,0.060240963855421686,0.09090909090909091,0.375,0.23157894736842105,0.02127659574468085,0.0,0.0,0.0,0.0,0.012048192771084338,0.0
Bin_1206,0.18571428571428572,0.0,0.0,0.1872146118721461,0.0,0.010752688172043012,0.16666666666666666,0.0,0.07480314960629922,0.018018018018018018,0.38372093023255816,0.0,0.011627906976744186,0.0,0.09090909090909091,0.16666666666666666,0.07368421052631578,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,0.0
Bin_1207,0.21428571428571427,0.04,0.03636363636363636,0.0639269406392694,0.0,0.021505376344086023,0.2777777777777778,0.0,0.023622047244094488,0.036036036036036036,0.5174418604651163,0.0,0.13953488372093023,0.0,0.36363636363636365,0.3333333333333333,0.16842105263157894,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_1208,0.22857142857142856,0.06,0.01818181818181818,0.0684931506849315,0.0,0.021505376344086023,0.3333333333333333,0.0,0.03937007874015748,0.05405405405405406,0.5988372093023255,0.0,0.12790697674418605,0.0,0.36363636363636365,0.25,0.09473684210526316,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0
Bin_1209,0.17142857142857143,0.0,0.01818181818181818,0.1187214611872146,0.0,0.0,0.05555555555555555,0.0,0.1377952755905512,0.009009009009009009,0.12209302325581395,0.0,0.11627906976744186,0.0,0.18181818181818182,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_1210,0.12857142857142856,0.0,0.0,0.0410958904109589,0.0,0.010752688172043012,0.4444444444444444,0.0,0.0,0.018018018018018018,0.7151162790697675,0.0,0.13953488372093023,0.0,0.18181818181818182,0.125,0.21052631578947367,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0
Bin_1211,0.0,0.02,0.01818181818181818,0.1506849315068493,0.06756756756756757,0.010752688172043012,0.5,0.0,0.12992125984251968,0.018018018018018018,0.0872093023255814,0.0,0.05813953488372093,0.03614457831325301,0.0,0.125,0.2631578947368421,0.02127659574468085,0.0,0.0,0.0,0.0,0.012048192771084338,0.0
Bin_1212,0.17142857142857143,0.1,0.03636363636363636,0.2648401826484018,0.0,0.0,0.05555555555555555,0.0,0.19291338582677164,0.07207207207207207,0.43023255813953487,0.0,0.08139534883720931,0.0,0.0,0.041666666666666664,0.021052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_1213,0.11428571428571428,0.02,0.03636363636363636,0.1095890410958904,0.06756756756756757,0.010752688172043012,0.1111111111111111,0.0,0.0984251968503937,0.0,0.19186046511627908,0.0,0.10465116279069768,0.0,0.36363636363636365,0.125,0.06315789473684211,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_1214,0.17142857142857143,0.0,0.0,0.0639269406392694,0.013513513513513514,0.010752688172043012,0.1111111111111111,0.0,0.047244094488188976,0.02702702702702703,0.12790697674418605,0.0,0.03488372093023256,0.0,0.0,0.20833333333333334,0.021052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_1215,0.17142857142857143,0.02,0.0,0.0273972602739726,0.0,0.010752688172043012,0.3333333333333333,0.0,0.0,0.018018018018018018,0.627906976744186,0.0,0.13953488372093023,0.0,0.2727272727272727,0.125,0.09473684210526316,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0
Bin_1216,0.21428571428571427,0.06,0.0,0.3515981735159817,0.0,0.021505376344086023,0.4444444444444444,0.0,0.023622047244094488,0.02702702702702703,0.8081395348837209,0.0,0.1511627906976744,0.0,0.36363636363636365,0.041666666666666664,0.11578947368421053,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_1217,0.15714285714285714,0.0,0.0,0.5388127853881278,0.0,0.0,0.5,0.0,0.1141732283464567,0.009009009009009009,0.7441860465116279,0.0,0.13953488372093023,0.03614457831325301,0.36363636363636365,0.16666666666666666,0.29473684210526313,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_1218,0.18571428571428572,0.04,0.03636363636363636,0.0502283105022831,0.0,0.021505376344086023,0.0,0.0,0.05511811023622047,0.08108108108108109,0.28488372093023256,0.0,0.05813953488372093,0.0,0.2727272727272727,0.125,0.031578947368421054,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_1219,0.2857142857142857,0.04,0.0,0.2831050228310502,0.0,0.021505376344086023,0.2777777777777778,0.0,0.031496062992125984,0.036036036036036036,0.5406976744186046,0.0,0.13953488372093023,0.0,0.2727272727272727,0.041666666666666664,0.12631578947368421,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0
